Jul 24 07:32:21.053 INFO: manager: 2.0.1
Jul 24 07:32:21.054 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 24 07:32:21.054 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 24 07:32:21.054 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 24 07:32:21.054 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 24 07:32:21.054 INFO: manager:   All right reserved.
Jul 24 07:32:21.055 INFO: manager: Manager starting.
Jul 24 07:32:21.055 INFO: manager: Starting local logging.
Jul 24 07:32:21.121 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 24 07:32:21.122 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 24 07:47:25.338 INFO: ManagerServant: Master manager not found
Jul 24 07:47:35.441 INFO: ManagerServant: Master manager not found
Jul 24 07:47:45.433 INFO: ManagerServant: Master manager not found
Jul 24 07:47:55.541 INFO: ManagerServant: Master manager not found
Jul 24 07:48:05.630 INFO: ManagerServant: Master manager not found
Jul 24 07:48:15.740 INFO: ManagerServant: Master manager not found
Jul 24 07:48:25.729 INFO: ManagerServant: Master manager not found
Jul 24 07:48:35.838 INFO: ManagerServant: Master manager not found
Jul 24 07:48:45.833 INFO: ManagerServant: Master manager not found
Jul 24 07:48:55.901 INFO: ManagerServant: Master manager not found
Jul 24 07:49:05.986 INFO: ManagerServant: Master manager not found
Jul 24 07:49:16.078 INFO: ManagerServant: Master manager not found
Jul 24 07:49:26.058 INFO: ManagerServant: Master manager not found
Jul 24 07:49:36.124 INFO: ManagerServant: Master manager not found
Jul 24 07:49:46.238 INFO: ManagerServant: Master manager not found
Jul 24 07:49:56.336 INFO: ManagerServant: Master manager not found
Jul 24 07:50:06.423 INFO: ManagerServant: Master manager not found
Jul 24 07:50:16.504 INFO: ManagerServant: Master manager not found
Jul 24 07:50:26.631 INFO: ManagerServant: Master manager not found
Jul 24 07:50:36.617 INFO: ManagerServant: Master manager not found
Jul 24 07:50:46.719 INFO: ManagerServant: Master manager not found
Jul 24 07:50:56.837 INFO: ManagerServant: Master manager not found
Jul 24 07:51:06.819 INFO: ManagerServant: Master manager not found
Jul 24 07:51:16.888 INFO: ManagerServant: Master manager not found
Jul 24 07:51:26.945 INFO: ManagerServant: Master manager not found
Jul 24 07:51:37.037 INFO: ManagerServant: Master manager not found
Jul 24 07:51:47.144 INFO: ManagerServant: Master manager not found
Jul 24 07:51:57.243 INFO: ManagerServant: Master manager not found
Jul 24 07:52:07.347 INFO: ManagerServant: Master manager not found
Jul 24 07:52:17.334 INFO: ManagerServant: Master manager not found
Jul 24 07:52:27.430 INFO: ManagerServant: Master manager not found
Jul 24 07:52:37.515 INFO: ManagerServant: Master manager not found
Jul 24 07:52:47.593 INFO: ManagerServant: Master manager not found
Jul 24 07:52:57.678 INFO: ManagerServant: Master manager not found
Jul 24 07:53:07.751 INFO: ManagerServant: Master manager not found
Jul 24 07:53:27.470 INFO: ManagerServant: Master manager not found
Jul 24 08:06:59.063 INFO: ManagerServant: Master manager not found
Jul 24 08:07:03.350 INFO: ManagerServant: Master manager not found
Jul 24 08:07:13.289 INFO: ManagerServant: Master manager not found
