Jul 05 08:46:47.773 INFO: manager: 2.0.1
Jul 05 08:46:47.773 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 05 08:46:47.773 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 05 08:46:47.773 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 05 08:46:47.773 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 05 08:46:47.773 INFO: manager:   All right reserved.
Jul 05 08:46:47.773 INFO: manager: Manager starting.
Jul 05 08:46:47.773 INFO: manager: Starting local logging.
Jul 05 08:46:47.836 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 05 08:46:47.836 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 05 08:46:47.839 INFO: ManagerServant: Named manager reference (INS) was successfully created.
Jul 05 08:46:51.948 WARNING: ManagerServant: Master manager not found
Jul 05 08:46:51.949 INFO: LocalServiceAdmin: All the local services are enabled.
Jul 05 08:46:51.951 INFO: ec_base: setRate(1000000.000000) done
Jul 05 08:46:51.951 INFO: ec_base: setRate(1000.000000) done
Jul 05 08:46:51.951 INFO: sender0: 1 execution context was created.
Jul 05 08:46:51.952 INFO: sender0: Initial active configuration set is default.
Jul 05 08:47:06.126 INFO: ManagerServant: Master manager not found
Jul 05 08:47:16.114 INFO: ManagerServant: Master manager not found
Jul 05 08:47:26.242 INFO: ManagerServant: Master manager not found
Jul 05 08:47:36.248 INFO: ManagerServant: Master manager not found
Jul 05 08:47:46.332 INFO: ManagerServant: Master manager not found
Jul 05 08:47:56.312 INFO: ManagerServant: Master manager not found
Jul 05 08:48:05.999 ERROR: ec_base: The component is not responding.
Jul 05 08:48:06.000 ERROR: ec_base: Unknown error: Invalid state transition.
Jul 05 08:48:06.451 INFO: ManagerServant: Master manager not found
Jul 05 08:48:11.825 WARNING: sender: Dead connection: 316302af-e6c1-4500-af35-a76d02f71525
Jul 05 08:48:13.858 WARNING: sender: Exception caught: minor code(1096024066).
Jul 05 08:48:14.610 WARNING: sender: connection_lost id: 316302af-e6c1-4500-af35-a76d02f71525
Jul 05 08:48:16.495 INFO: ManagerServant: Master manager not found
Jul 05 08:48:16.649 WARNING: sender: Exception caught: minor code(1096024066).
Jul 05 08:48:16.650 ERROR: sender: Invalid connector id: 316302af-e6c1-4500-af35-a76d02f71525
Jul 05 08:48:26.594 INFO: ManagerServant: Master manager not found
Jul 05 08:48:36.574 INFO: ManagerServant: Master manager not found
Jul 05 08:48:46.670 INFO: ManagerServant: Master manager not found
Jul 05 08:48:56.783 INFO: ManagerServant: Master manager not found
Jul 05 08:49:06.875 INFO: ManagerServant: Master manager not found
Jul 05 08:49:16.866 INFO: ManagerServant: Master manager not found
Jul 05 08:49:26.901 INFO: ManagerServant: Master manager not found
Jul 05 08:49:36.888 INFO: ManagerServant: Master manager not found
Jul 05 08:49:47.021 INFO: ManagerServant: Master manager not found
Jul 05 08:49:56.999 INFO: ManagerServant: Master manager not found
Jul 05 08:50:07.067 INFO: ManagerServant: Master manager not found
Jul 05 08:50:17.197 INFO: ManagerServant: Master manager not found
Jul 05 08:50:27.311 INFO: ManagerServant: Master manager not found
Jul 05 08:50:37.385 INFO: ManagerServant: Master manager not found
Jul 05 08:50:47.381 INFO: ManagerServant: Master manager not found
Jul 05 08:50:57.459 INFO: ManagerServant: Master manager not found
Jul 05 08:51:07.478 INFO: ManagerServant: Master manager not found
Jul 05 08:51:17.526 INFO: ManagerServant: Master manager not found
Jul 05 08:51:27.591 INFO: ManagerServant: Master manager not found
Jul 05 08:51:37.705 INFO: ManagerServant: Master manager not found
Jul 05 08:51:47.773 INFO: ManagerServant: Master manager not found
Jul 05 08:51:57.869 INFO: ManagerServant: Master manager not found
Jul 05 08:52:07.986 INFO: ManagerServant: Master manager not found
Jul 05 08:52:17.988 INFO: ManagerServant: Master manager not found
Jul 05 08:52:28.100 INFO: ManagerServant: Master manager not found
Jul 05 08:52:38.114 INFO: ManagerServant: Master manager not found
Jul 05 08:52:48.122 INFO: ManagerServant: Master manager not found
Jul 05 08:52:58.249 INFO: ManagerServant: Master manager not found
Jul 05 08:53:08.210 INFO: ManagerServant: Master manager not found
Jul 05 08:53:18.320 INFO: ManagerServant: Master manager not found
Jul 05 08:53:28.444 INFO: ManagerServant: Master manager not found
Jul 05 08:53:38.487 INFO: ManagerServant: Master manager not found
Jul 05 08:53:48.573 INFO: ManagerServant: Master manager not found
Jul 05 08:53:58.557 INFO: ManagerServant: Master manager not found
Jul 05 08:54:08.671 INFO: ManagerServant: Master manager not found
Jul 05 08:54:18.729 INFO: ManagerServant: Master manager not found
Jul 05 08:54:28.710 INFO: ManagerServant: Master manager not found
Jul 05 08:54:38.845 INFO: ManagerServant: Master manager not found
Jul 05 08:54:48.824 INFO: ManagerServant: Master manager not found
Jul 05 08:54:58.942 INFO: ManagerServant: Master manager not found
Jul 05 08:55:08.947 INFO: ManagerServant: Master manager not found
Jul 05 08:55:18.980 INFO: ManagerServant: Master manager not found
Jul 05 08:55:29.077 INFO: ManagerServant: Master manager not found
Jul 05 08:55:39.140 INFO: ManagerServant: Master manager not found
Jul 05 08:55:49.280 INFO: ManagerServant: Master manager not found
Jul 05 08:55:59.249 INFO: ManagerServant: Master manager not found
Jul 05 08:56:09.345 INFO: ManagerServant: Master manager not found
Jul 05 08:56:19.419 INFO: ManagerServant: Master manager not found
Jul 05 08:56:29.557 INFO: ManagerServant: Master manager not found
Jul 05 08:56:39.518 INFO: ManagerServant: Master manager not found
Jul 05 08:56:49.653 INFO: ManagerServant: Master manager not found
Jul 05 08:56:59.758 INFO: ManagerServant: Master manager not found
Jul 05 08:57:09.753 INFO: ManagerServant: Master manager not found
