Jul 05 04:26:16.769 INFO: manager: 2.0.1
Jul 05 04:26:16.769 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 05 04:26:16.769 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 05 04:26:16.769 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 05 04:26:16.769 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 05 04:26:16.769 INFO: manager:   All right reserved.
Jul 05 04:26:16.769 INFO: manager: Manager starting.
Jul 05 04:26:16.769 INFO: manager: Starting local logging.
Jul 05 04:26:16.797 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 05 04:26:16.798 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 05 04:41:49.974 INFO: ManagerServant: Master manager not found
Jul 05 04:42:00.018 INFO: ManagerServant: Master manager not found
Jul 05 04:42:10.465 INFO: ManagerServant: Master manager not found
Jul 05 04:42:20.377 INFO: ManagerServant: Master manager not found
Jul 05 04:42:30.605 INFO: ManagerServant: Master manager not found
Jul 05 04:42:41.002 INFO: ManagerServant: Master manager not found
Jul 05 04:42:50.905 INFO: ManagerServant: Master manager not found
Jul 05 04:43:01.489 INFO: ManagerServant: Master manager not found
Jul 05 04:43:10.723 INFO: ManagerServant: Master manager not found
Jul 05 04:43:20.497 INFO: ManagerServant: Master manager not found
Jul 05 04:43:30.469 INFO: ManagerServant: Master manager not found
Jul 05 04:43:40.563 INFO: ManagerServant: Master manager not found
Jul 05 04:43:50.554 INFO: ManagerServant: Master manager not found
Jul 05 04:44:00.666 INFO: ManagerServant: Master manager not found
Jul 05 04:44:10.703 INFO: ManagerServant: Master manager not found
Jul 05 04:44:20.720 INFO: ManagerServant: Master manager not found
Jul 05 04:44:30.737 INFO: ManagerServant: Master manager not found
Jul 05 04:44:40.884 INFO: ManagerServant: Master manager not found
Jul 05 04:44:50.931 INFO: ManagerServant: Master manager not found
Jul 05 04:45:00.925 INFO: ManagerServant: Master manager not found
Jul 05 04:45:11.036 INFO: ManagerServant: Master manager not found
Jul 05 04:45:21.044 INFO: ManagerServant: Master manager not found
Jul 05 04:45:31.066 INFO: ManagerServant: Master manager not found
Jul 05 04:45:41.113 INFO: ManagerServant: Master manager not found
Jul 05 04:45:51.151 INFO: ManagerServant: Master manager not found
Jul 05 04:46:01.174 INFO: ManagerServant: Master manager not found
Jul 05 04:46:04.368 ERROR: ec_base: The component is not responding.
Jul 05 04:46:04.368 ERROR: ec_base: Unknown error: Invalid state transition.
Jul 05 04:46:11.292 INFO: ManagerServant: Master manager not found
Jul 05 04:46:21.311 INFO: ManagerServant: Master manager not found
Jul 05 04:46:31.358 INFO: ManagerServant: Master manager not found
