Jul 05 09:48:35.463 INFO: manager: 2.0.1
Jul 05 09:48:35.463 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 05 09:48:35.463 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 05 09:48:35.463 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 05 09:48:35.463 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 05 09:48:35.463 INFO: manager:   All right reserved.
Jul 05 09:48:35.463 INFO: manager: Manager starting.
Jul 05 09:48:35.464 INFO: manager: Starting local logging.
Jul 05 09:48:35.480 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 05 09:48:35.481 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 05 09:48:35.481 INFO: ManagerServant: Named manager reference (INS) was successfully created.
Jul 05 09:48:39.554 WARNING: ManagerServant: Master manager not found
Jul 05 09:48:39.555 INFO: LocalServiceAdmin: All the local services are enabled.
Jul 05 09:48:39.557 INFO: ec_base: setRate(1000000.000000) done
Jul 05 09:48:39.557 INFO: ec_base: setRate(1000.000000) done
Jul 05 09:48:39.557 INFO: sender0: 1 execution context was created.
Jul 05 09:48:39.558 INFO: sender0: Initial active configuration set is default.
Jul 05 09:48:53.700 INFO: ManagerServant: Master manager not found
Jul 05 09:49:03.768 INFO: ManagerServant: Master manager not found
Jul 05 09:49:13.857 INFO: ManagerServant: Master manager not found
Jul 05 09:49:23.955 INFO: ManagerServant: Master manager not found
Jul 05 09:49:33.958 INFO: ManagerServant: Master manager not found
Jul 05 09:49:43.995 INFO: ManagerServant: Master manager not found
Jul 05 09:49:54.029 INFO: ManagerServant: Master manager not found
Jul 05 09:50:04.049 INFO: ManagerServant: Master manager not found
Jul 05 09:50:14.047 INFO: ManagerServant: Master manager not found
Jul 05 09:50:24.140 INFO: ManagerServant: Master manager not found
Jul 05 09:50:34.228 INFO: ManagerServant: Master manager not found
Jul 05 09:50:44.320 INFO: ManagerServant: Master manager not found
Jul 05 09:50:54.400 INFO: ManagerServant: Master manager not found
Jul 05 09:51:04.383 INFO: ManagerServant: Master manager not found
Jul 05 09:51:14.485 INFO: ManagerServant: Master manager not found
Jul 05 09:51:24.562 INFO: ManagerServant: Master manager not found
Jul 05 09:51:34.621 INFO: ManagerServant: Master manager not found
Jul 05 09:51:44.637 INFO: ManagerServant: Master manager not found
Jul 05 09:51:54.639 INFO: ManagerServant: Master manager not found
Jul 05 09:52:04.646 INFO: ManagerServant: Master manager not found
Jul 05 09:52:14.671 INFO: ManagerServant: Master manager not found
Jul 05 09:52:24.696 INFO: ManagerServant: Master manager not found
Jul 05 09:52:34.675 INFO: ManagerServant: Master manager not found
Jul 05 09:52:44.790 INFO: ManagerServant: Master manager not found
Jul 05 09:52:54.905 INFO: ManagerServant: Master manager not found
Jul 05 09:53:04.907 INFO: ManagerServant: Master manager not found
Jul 05 09:53:14.925 INFO: ManagerServant: Master manager not found
Jul 05 09:53:25.033 INFO: ManagerServant: Master manager not found
Jul 05 09:53:35.126 INFO: ManagerServant: Master manager not found
Jul 05 09:53:45.104 INFO: ManagerServant: Master manager not found
Jul 05 09:53:55.180 INFO: ManagerServant: Master manager not found
Jul 05 09:54:05.266 INFO: ManagerServant: Master manager not found
Jul 05 09:54:15.391 INFO: ManagerServant: Master manager not found
Jul 05 09:54:25.378 INFO: ManagerServant: Master manager not found
Jul 05 09:54:35.482 INFO: ManagerServant: Master manager not found
Jul 05 09:54:45.585 INFO: ManagerServant: Master manager not found
Jul 05 09:54:55.576 INFO: ManagerServant: Master manager not found
Jul 05 09:55:05.647 INFO: ManagerServant: Master manager not found
Jul 05 09:55:15.737 INFO: ManagerServant: Master manager not found
Jul 05 09:55:25.731 INFO: ManagerServant: Master manager not found
Jul 05 09:55:35.887 INFO: ManagerServant: Master manager not found
Jul 05 09:55:45.908 INFO: ManagerServant: Master manager not found
Jul 05 09:55:55.928 INFO: ManagerServant: Master manager not found
Jul 05 09:56:05.930 INFO: ManagerServant: Master manager not found
Jul 05 09:56:16.001 INFO: ManagerServant: Master manager not found
Jul 05 09:56:26.137 INFO: ManagerServant: Master manager not found
Jul 05 09:56:36.163 INFO: ManagerServant: Master manager not found
Jul 05 09:56:46.165 INFO: ManagerServant: Master manager not found
Jul 05 09:56:56.155 INFO: ManagerServant: Master manager not found
Jul 05 09:57:06.243 INFO: ManagerServant: Master manager not found
Jul 05 09:57:16.255 INFO: ManagerServant: Master manager not found
Jul 05 09:57:26.250 INFO: ManagerServant: Master manager not found
