Jul 05 07:59:23.967 INFO: manager: 2.0.1
Jul 05 07:59:23.967 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 05 07:59:23.967 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 05 07:59:23.967 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 05 07:59:23.968 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 05 07:59:23.968 INFO: manager:   All right reserved.
Jul 05 07:59:23.968 INFO: manager: Manager starting.
Jul 05 07:59:23.968 INFO: manager: Starting local logging.
Jul 05 07:59:23.984 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 05 07:59:23.984 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 05 08:15:27.470 INFO: ManagerServant: Master manager not found
Jul 05 08:15:37.578 INFO: ManagerServant: Master manager not found
Jul 05 08:15:47.652 INFO: ManagerServant: Master manager not found
Jul 05 08:15:57.710 INFO: ManagerServant: Master manager not found
Jul 05 08:16:07.766 INFO: ManagerServant: Master manager not found
Jul 05 08:16:17.808 INFO: ManagerServant: Master manager not found
Jul 05 08:16:27.875 INFO: ManagerServant: Master manager not found
Jul 05 08:16:37.940 INFO: ManagerServant: Master manager not found
Jul 05 08:16:47.999 INFO: ManagerServant: Master manager not found
Jul 05 08:16:58.050 INFO: ManagerServant: Master manager not found
Jul 05 08:17:08.097 INFO: ManagerServant: Master manager not found
Jul 05 08:17:18.135 INFO: ManagerServant: Master manager not found
Jul 05 08:17:28.218 INFO: ManagerServant: Master manager not found
Jul 05 08:17:38.294 INFO: ManagerServant: Master manager not found
Jul 05 08:17:48.324 INFO: ManagerServant: Master manager not found
Jul 05 08:17:58.391 INFO: ManagerServant: Master manager not found
Jul 05 08:18:08.451 INFO: ManagerServant: Master manager not found
Jul 05 08:18:18.496 INFO: ManagerServant: Master manager not found
Jul 05 08:18:28.554 INFO: ManagerServant: Master manager not found
Jul 05 08:18:38.641 INFO: ManagerServant: Master manager not found
Jul 05 08:18:48.692 INFO: ManagerServant: Master manager not found
Jul 05 08:18:58.744 INFO: ManagerServant: Master manager not found
Jul 05 08:19:08.775 INFO: ManagerServant: Master manager not found
Jul 05 08:19:18.806 INFO: ManagerServant: Master manager not found
Jul 05 08:19:28.841 INFO: ManagerServant: Master manager not found
Jul 05 08:19:38.901 INFO: ManagerServant: Master manager not found
Jul 05 08:19:48.967 INFO: ManagerServant: Master manager not found
Jul 05 08:19:59.025 INFO: ManagerServant: Master manager not found
Jul 05 08:20:09.077 INFO: ManagerServant: Master manager not found
Jul 05 08:20:19.131 INFO: ManagerServant: Master manager not found
Jul 05 08:20:29.173 INFO: ManagerServant: Master manager not found
Jul 05 08:20:39.244 INFO: ManagerServant: Master manager not found
Jul 05 08:20:49.296 INFO: ManagerServant: Master manager not found
Jul 05 08:20:59.358 INFO: ManagerServant: Master manager not found
Jul 05 08:21:09.408 INFO: ManagerServant: Master manager not found
Jul 05 08:21:19.478 INFO: ManagerServant: Master manager not found
Jul 05 08:21:29.545 INFO: ManagerServant: Master manager not found
Jul 05 08:21:39.610 INFO: ManagerServant: Master manager not found
Jul 05 08:21:49.672 INFO: ManagerServant: Master manager not found
Jul 05 08:21:59.699 INFO: ManagerServant: Master manager not found
Jul 05 08:22:09.724 INFO: ManagerServant: Master manager not found
Jul 05 08:22:19.845 INFO: ManagerServant: Master manager not found
Jul 05 08:22:29.874 INFO: ManagerServant: Master manager not found
Jul 05 08:22:39.913 INFO: ManagerServant: Master manager not found
Jul 05 08:22:49.967 INFO: ManagerServant: Master manager not found
Jul 05 08:23:00.000 INFO: ManagerServant: Master manager not found
Jul 05 08:23:10.021 INFO: ManagerServant: Master manager not found
Jul 05 08:23:20.114 INFO: ManagerServant: Master manager not found
Jul 05 08:23:30.114 INFO: ManagerServant: Master manager not found
Jul 05 08:23:40.201 INFO: ManagerServant: Master manager not found
Jul 05 08:23:50.265 INFO: ManagerServant: Master manager not found
Jul 05 08:24:00.311 INFO: ManagerServant: Master manager not found
Jul 05 08:24:05.937 ERROR: ec_base: The component is not responding.
Jul 05 08:24:05.937 ERROR: ec_base: Unknown error: Invalid state transition.
Jul 05 08:24:10.385 INFO: ManagerServant: Master manager not found
Jul 05 08:24:20.447 INFO: ManagerServant: Master manager not found
Jul 05 08:24:30.559 INFO: ManagerServant: Master manager not found
Jul 05 08:24:40.618 INFO: ManagerServant: Master manager not found
Jul 05 08:24:50.758 INFO: ManagerServant: Master manager not found
Jul 05 08:25:00.772 INFO: ManagerServant: Master manager not found
Jul 05 08:25:10.876 INFO: ManagerServant: Master manager not found
Jul 05 08:25:21.000 INFO: ManagerServant: Master manager not found
Jul 05 08:25:30.986 INFO: ManagerServant: Master manager not found
Jul 05 08:25:41.069 INFO: ManagerServant: Master manager not found
