Jul 23 12:19:18.166 INFO: manager: 2.0.1
Jul 23 12:19:18.166 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 23 12:19:18.166 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 23 12:19:18.166 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 23 12:19:18.167 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 23 12:19:18.167 INFO: manager:   All right reserved.
Jul 23 12:19:18.167 INFO: manager: Manager starting.
Jul 23 12:19:18.167 INFO: manager: Starting local logging.
Jul 23 12:19:18.289 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 23 12:19:18.289 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 23 12:36:23.563 INFO: ManagerServant: Master manager not found
Jul 23 12:36:33.564 INFO: ManagerServant: Master manager not found
Jul 23 12:36:43.660 INFO: ManagerServant: Master manager not found
Jul 23 12:36:53.746 INFO: ManagerServant: Master manager not found
Jul 23 12:37:03.845 INFO: ManagerServant: Master manager not found
Jul 23 12:37:07.873 WARNING: SdoServiceAdmin: No available SDO service in the factory: 
Jul 23 12:37:13.943 INFO: ManagerServant: Master manager not found
Jul 23 12:37:23.954 INFO: ManagerServant: Master manager not found
Jul 23 12:37:33.939 INFO: ManagerServant: Master manager not found
Jul 23 12:37:44.018 INFO: ManagerServant: Master manager not found
Jul 23 12:37:54.087 INFO: ManagerServant: Master manager not found
Jul 23 12:38:04.174 INFO: ManagerServant: Master manager not found
Jul 23 12:38:14.269 INFO: ManagerServant: Master manager not found
Jul 23 12:38:24.337 INFO: ManagerServant: Master manager not found
Jul 23 12:38:34.409 INFO: ManagerServant: Master manager not found
Jul 23 12:38:44.512 INFO: ManagerServant: Master manager not found
Jul 23 12:38:54.608 INFO: ManagerServant: Master manager not found
Jul 23 12:39:04.687 INFO: ManagerServant: Master manager not found
Jul 23 12:39:14.801 INFO: ManagerServant: Master manager not found
Jul 23 12:39:24.792 INFO: ManagerServant: Master manager not found
Jul 23 12:39:34.863 INFO: ManagerServant: Master manager not found
Jul 23 12:39:44.970 INFO: ManagerServant: Master manager not found
Jul 23 12:39:55.064 INFO: ManagerServant: Master manager not found
Jul 23 12:40:05.158 INFO: ManagerServant: Master manager not found
Jul 23 12:40:15.245 INFO: ManagerServant: Master manager not found
Jul 23 12:40:25.359 INFO: ManagerServant: Master manager not found
Jul 23 12:40:35.342 INFO: ManagerServant: Master manager not found
Jul 23 12:40:45.442 INFO: ManagerServant: Master manager not found
Jul 23 12:40:55.533 INFO: ManagerServant: Master manager not found
Jul 23 12:41:05.622 INFO: ManagerServant: Master manager not found
Jul 23 12:41:15.722 INFO: ManagerServant: Master manager not found
Jul 23 12:41:20.544 WARNING: out: Dead connection: c266fdbc-6bb0-4ccb-b3df-cae66e3a350a
Jul 23 12:41:20.545 WARNING: out: Exception caught: minor code.
Jul 23 12:41:25.824 INFO: ManagerServant: Master manager not found
Jul 23 12:41:35.906 INFO: ManagerServant: Master manager not found
Jul 23 12:41:46.042 INFO: ManagerServant: Master manager not found
Jul 23 12:41:56.041 INFO: ManagerServant: Master manager not found
Jul 23 12:42:06.164 INFO: ManagerServant: Master manager not found
Jul 23 12:42:16.193 INFO: ManagerServant: Master manager not found
Jul 23 12:42:26.185 INFO: ManagerServant: Master manager not found
Jul 23 12:42:36.304 INFO: ManagerServant: Master manager not found
Jul 23 12:42:46.396 INFO: ManagerServant: Master manager not found
Jul 23 12:42:56.515 INFO: ManagerServant: Master manager not found
Jul 23 12:43:06.530 INFO: ManagerServant: Master manager not found
Jul 23 12:43:16.550 INFO: ManagerServant: Master manager not found
Jul 23 12:51:36.494 INFO: ManagerServant: Master manager not found
Jul 23 12:51:41.635 INFO: ManagerServant: Master manager not found
Jul 23 12:51:51.939 INFO: ManagerServant: Master manager not found
Jul 23 13:07:38.685 INFO: ManagerServant: Master manager not found
Jul 23 13:07:43.487 INFO: ManagerServant: Master manager not found
Jul 23 13:07:52.841 INFO: ManagerServant: Master manager not found
Jul 23 13:08:02.923 INFO: ManagerServant: Master manager not found
Jul 23 13:08:12.980 INFO: ManagerServant: Master manager not found
Jul 23 13:08:23.040 INFO: ManagerServant: Master manager not found
Jul 23 13:08:33.153 INFO: ManagerServant: Master manager not found
Jul 23 13:08:43.246 INFO: ManagerServant: Master manager not found
Jul 23 16:29:13.517 INFO: ManagerServant: Master manager not found
Jul 23 16:29:17.766 INFO: ManagerServant: Master manager not found
Jul 23 16:29:28.267 INFO: ManagerServant: Master manager not found
Jul 23 17:26:08.364 INFO: ManagerServant: Master manager not found
Jul 23 17:26:13.436 INFO: ManagerServant: Master manager not found
Jul 23 17:26:23.333 INFO: ManagerServant: Master manager not found
Jul 23 17:26:33.238 INFO: ManagerServant: Master manager not found
