Jul 24 08:11:01.789 INFO: manager: 2.0.1
Jul 24 08:11:01.789 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 24 08:11:01.789 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 24 08:11:01.789 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 24 08:11:01.789 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 24 08:11:01.789 INFO: manager:   All right reserved.
Jul 24 08:11:01.790 INFO: manager: Manager starting.
Jul 24 08:11:01.790 INFO: manager: Starting local logging.
Jul 24 08:11:01.830 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 24 08:11:01.830 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 24 08:11:01.858 INFO: ManagerServant: Named manager reference (INS) was successfully created.
Jul 24 08:11:05.967 WARNING: ManagerServant: Master manager not found
Jul 24 08:11:05.970 INFO: LocalServiceAdmin: All the local services are enabled.
Jul 24 08:11:05.989 INFO: ec_base: setRate(1000000.000000) done
Jul 24 08:11:05.989 INFO: ec_base: setRate(1000.000000) done
Jul 24 08:11:05.990 INFO: FloatSeqToVelocity0: 1 execution context was created.
Jul 24 08:11:06.004 INFO: FloatSeqToVelocity0: Initial active configuration set is default.
Jul 24 08:11:20.148 INFO: ManagerServant: Master manager not found
Jul 24 08:11:30.224 INFO: ManagerServant: Master manager not found
Jul 24 08:11:40.314 INFO: ManagerServant: Master manager not found
Jul 24 08:11:50.993 INFO: ManagerServant: Master manager not found
Jul 24 08:12:00.398 INFO: ManagerServant: Master manager not found
Jul 24 08:12:10.488 INFO: ManagerServant: Master manager not found
Jul 24 08:12:20.577 INFO: ManagerServant: Master manager not found
Jul 24 08:12:30.673 INFO: ManagerServant: Master manager not found
Jul 24 08:12:39.074 INFO: ec_base: setRate(1000.000000) done
Jul 24 08:12:40.711 INFO: ManagerServant: Master manager not found
Jul 24 08:12:50.815 INFO: ManagerServant: Master manager not found
Jul 24 08:13:00.932 INFO: ManagerServant: Master manager not found
Jul 24 08:13:10.916 INFO: ManagerServant: Master manager not found
Jul 24 08:13:20.958 INFO: ManagerServant: Master manager not found
Jul 24 08:13:31.034 INFO: ManagerServant: Master manager not found
Jul 24 08:13:41.125 INFO: ManagerServant: Master manager not found
Jul 24 08:13:46.196 ERROR: ec_worker: State of the RTC is not INACTIVE_STATE.
Jul 24 08:13:51.125 INFO: ManagerServant: Master manager not found
Jul 24 08:13:54.390 ERROR: ec_worker: State of the RTC is not ACTIVE_STATE.
Jul 24 08:14:01.144 INFO: ManagerServant: Master manager not found
Jul 24 08:14:11.240 INFO: ManagerServant: Master manager not found
Jul 24 08:14:15.517 INFO: ec_base: setRate(1000.000000) done
Jul 24 08:14:21.302 INFO: ManagerServant: Master manager not found
Jul 24 08:14:31.382 INFO: ManagerServant: Master manager not found
Jul 24 08:14:41.475 INFO: ManagerServant: Master manager not found
Jul 24 08:14:51.483 INFO: ManagerServant: Master manager not found
Jul 24 08:15:01.536 INFO: ManagerServant: Master manager not found
Jul 24 08:15:11.624 INFO: ManagerServant: Master manager not found
Jul 24 08:15:21.709 INFO: ManagerServant: Master manager not found
Jul 24 08:15:31.805 INFO: ManagerServant: Master manager not found
Jul 24 08:15:41.911 INFO: ManagerServant: Master manager not found
Jul 24 08:15:51.990 INFO: ManagerServant: Master manager not found
Jul 24 08:16:02.064 INFO: ManagerServant: Master manager not found
Jul 24 08:16:12.157 INFO: ManagerServant: Master manager not found
Jul 24 08:16:22.230 INFO: ManagerServant: Master manager not found
Jul 24 08:16:32.300 INFO: ManagerServant: Master manager not found
Jul 24 08:16:42.405 INFO: ManagerServant: Master manager not found
Jul 24 08:16:52.475 INFO: ManagerServant: Master manager not found
Jul 24 08:17:02.559 INFO: ManagerServant: Master manager not found
Jul 24 08:17:12.652 INFO: ManagerServant: Master manager not found
Jul 24 08:17:22.741 INFO: ManagerServant: Master manager not found
Jul 24 08:17:32.832 INFO: ManagerServant: Master manager not found
Jul 24 08:17:42.920 INFO: ManagerServant: Master manager not found
Jul 24 08:17:52.988 INFO: ManagerServant: Master manager not found
Jul 24 08:18:03.085 INFO: ManagerServant: Master manager not found
Jul 24 08:18:13.173 INFO: ManagerServant: Master manager not found
Jul 24 08:18:23.257 INFO: ManagerServant: Master manager not found
Jul 24 08:18:33.335 INFO: ManagerServant: Master manager not found
Jul 24 08:18:43.412 INFO: ManagerServant: Master manager not found
Jul 24 08:18:53.494 INFO: ManagerServant: Master manager not found
Jul 24 08:19:03.565 INFO: ManagerServant: Master manager not found
Jul 24 08:19:13.629 INFO: ManagerServant: Master manager not found
Jul 24 08:19:23.721 INFO: ManagerServant: Master manager not found
Jul 24 08:19:33.809 INFO: ManagerServant: Master manager not found
Jul 24 08:19:43.888 INFO: ManagerServant: Master manager not found
Jul 24 08:19:53.983 INFO: ManagerServant: Master manager not found
Jul 24 08:20:04.084 INFO: ManagerServant: Master manager not found
Jul 24 08:20:14.155 INFO: ManagerServant: Master manager not found
Jul 24 08:20:24.279 INFO: ManagerServant: Master manager not found
Jul 24 08:20:34.251 INFO: ManagerServant: Master manager not found
Jul 24 08:20:44.328 INFO: ManagerServant: Master manager not found
Jul 24 08:20:54.424 INFO: ManagerServant: Master manager not found
Jul 24 08:21:04.502 INFO: ManagerServant: Master manager not found
Jul 24 08:21:14.586 INFO: ManagerServant: Master manager not found
Jul 24 08:21:24.659 INFO: ManagerServant: Master manager not found
Jul 24 08:21:34.766 INFO: ManagerServant: Master manager not found
Jul 24 08:21:44.852 INFO: ManagerServant: Master manager not found
Jul 24 08:21:54.928 INFO: ManagerServant: Master manager not found
Jul 24 08:22:05.012 INFO: ManagerServant: Master manager not found
Jul 24 08:22:15.092 INFO: ManagerServant: Master manager not found
Jul 24 08:22:25.184 INFO: ManagerServant: Master manager not found
Jul 24 08:22:35.241 INFO: ManagerServant: Master manager not found
Jul 24 08:22:45.317 INFO: ManagerServant: Master manager not found
Jul 24 08:22:55.422 INFO: ManagerServant: Master manager not found
Jul 24 08:23:05.502 INFO: ManagerServant: Master manager not found
Jul 24 08:23:15.584 INFO: ManagerServant: Master manager not found
Jul 24 08:23:25.658 INFO: ManagerServant: Master manager not found
Jul 24 08:23:35.733 INFO: ManagerServant: Master manager not found
Jul 24 08:23:45.809 INFO: ManagerServant: Master manager not found
Jul 24 08:23:55.915 INFO: ManagerServant: Master manager not found
Jul 24 08:24:05.873 INFO: ManagerServant: Master manager not found
Jul 24 08:24:15.951 INFO: ManagerServant: Master manager not found
Jul 24 08:24:26.036 INFO: ManagerServant: Master manager not found
Jul 24 08:24:36.126 INFO: ManagerServant: Master manager not found
Jul 24 08:24:46.249 INFO: ManagerServant: Master manager not found
Jul 24 08:24:56.333 INFO: ManagerServant: Master manager not found
Jul 24 08:25:06.433 INFO: ManagerServant: Master manager not found
Jul 24 08:25:16.502 INFO: ManagerServant: Master manager not found
Jul 24 08:25:26.582 INFO: ManagerServant: Master manager not found
Jul 24 08:25:36.688 INFO: ManagerServant: Master manager not found
Jul 24 08:25:46.681 INFO: ManagerServant: Master manager not found
Jul 24 08:25:56.762 INFO: ManagerServant: Master manager not found
Jul 24 08:26:06.859 INFO: ManagerServant: Master manager not found
Jul 24 08:26:16.950 INFO: ManagerServant: Master manager not found
Jul 24 08:26:27.037 INFO: ManagerServant: Master manager not found
Jul 24 08:26:37.151 INFO: ManagerServant: Master manager not found
Jul 24 08:26:47.147 INFO: ManagerServant: Master manager not found
Jul 24 08:26:57.261 INFO: ManagerServant: Master manager not found
Jul 24 08:27:07.343 INFO: ManagerServant: Master manager not found
Jul 24 08:27:17.406 INFO: ManagerServant: Master manager not found
Jul 24 08:27:27.512 INFO: ManagerServant: Master manager not found
Jul 24 08:27:37.605 INFO: ManagerServant: Master manager not found
Jul 24 08:27:47.675 INFO: ManagerServant: Master manager not found
Jul 24 08:27:57.747 INFO: ManagerServant: Master manager not found
Jul 24 08:28:07.821 INFO: ManagerServant: Master manager not found
Jul 24 08:28:17.893 INFO: ManagerServant: Master manager not found
Jul 24 08:28:27.996 INFO: ManagerServant: Master manager not found
Jul 24 08:28:38.087 INFO: ManagerServant: Master manager not found
Jul 24 08:28:48.178 INFO: ManagerServant: Master manager not found
Jul 24 08:28:58.253 INFO: ManagerServant: Master manager not found
Jul 24 08:29:08.381 INFO: ManagerServant: Master manager not found
Jul 24 08:29:18.343 INFO: ManagerServant: Master manager not found
Jul 24 08:29:28.425 INFO: ManagerServant: Master manager not found
Jul 24 08:29:38.530 INFO: ManagerServant: Master manager not found
Jul 24 08:29:48.591 INFO: ManagerServant: Master manager not found
Jul 24 08:29:58.679 INFO: ManagerServant: Master manager not found
Jul 24 08:30:08.777 INFO: ManagerServant: Master manager not found
Jul 24 08:30:18.863 INFO: ManagerServant: Master manager not found
Jul 24 08:30:28.954 INFO: ManagerServant: Master manager not found
Jul 24 08:30:39.064 INFO: ManagerServant: Master manager not found
Jul 24 08:30:49.139 INFO: ManagerServant: Master manager not found
Jul 24 08:30:59.194 INFO: ManagerServant: Master manager not found
Jul 24 08:31:09.292 INFO: ManagerServant: Master manager not found
Jul 24 08:31:19.398 INFO: ManagerServant: Master manager not found
Jul 24 08:31:29.481 INFO: ManagerServant: Master manager not found
Jul 24 08:31:39.568 INFO: ManagerServant: Master manager not found
Jul 24 08:31:49.670 INFO: ManagerServant: Master manager not found
Jul 24 09:08:26.116 INFO: ManagerServant: Master manager not found
Jul 24 09:08:36.816 INFO: ManagerServant: Master manager not found
Jul 24 09:08:46.267 INFO: ManagerServant: Master manager not found
Jul 24 09:08:56.323 INFO: ManagerServant: Master manager not found
Jul 24 09:09:06.338 INFO: ManagerServant: Master manager not found
Jul 24 09:09:16.370 INFO: ManagerServant: Master manager not found
Jul 24 09:09:26.372 INFO: ManagerServant: Master manager not found
Jul 24 09:09:36.416 INFO: ManagerServant: Master manager not found
