Jul 24 08:14:01.497 INFO: manager: 2.0.1
Jul 24 08:14:01.498 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 24 08:14:01.498 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 24 08:14:01.498 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 24 08:14:01.498 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 24 08:14:01.498 INFO: manager:   All right reserved.
Jul 24 08:14:01.498 INFO: manager: Manager starting.
Jul 24 08:14:01.498 INFO: manager: Starting local logging.
Jul 24 08:14:01.548 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 24 08:14:01.548 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 24 08:14:01.568 INFO: ManagerServant: Named manager reference (INS) was successfully created.
Jul 24 08:14:05.683 WARNING: ManagerServant: Master manager not found
Jul 24 08:14:05.685 INFO: LocalServiceAdmin: All the local services are enabled.
Jul 24 08:14:05.698 INFO: ec_base: setRate(1000000.000000) done
Jul 24 08:14:05.698 INFO: ec_base: setRate(1000.000000) done
Jul 24 08:14:05.699 INFO: Dynamixel0: 1 execution context was created.
Jul 24 08:14:05.699 INFO: Dynamixel0: onInitialize()
Jul 24 08:14:05.727 INFO: Dynamixel0: Initial active configuration set is default.
Jul 24 08:14:15.530 INFO: ec_base: setRate(1000.000000) done
Jul 24 08:14:19.893 INFO: ManagerServant: Master manager not found
Jul 24 08:14:21.178 INFO: Dynamixel0: onActivated()
Jul 24 08:14:21.323 INFO: Dynamixel0: m_initialPosition: 512, 512, 512, 512, 512, 
Jul 24 08:14:21.324 INFO: Dynamixel0: m_initialSpeed: 100, 100, 100, 100, 100, 
Jul 24 08:14:29.952 INFO: ManagerServant: Master manager not found
Jul 24 08:14:40.060 INFO: ManagerServant: Master manager not found
Jul 24 08:14:50.144 INFO: ManagerServant: Master manager not found
Jul 24 08:15:00.201 INFO: ManagerServant: Master manager not found
Jul 24 08:15:10.289 INFO: ManagerServant: Master manager not found
Jul 24 08:15:20.362 INFO: ManagerServant: Master manager not found
Jul 24 08:15:30.456 INFO: ManagerServant: Master manager not found
Jul 24 08:15:40.514 INFO: ManagerServant: Master manager not found
Jul 24 08:15:50.615 INFO: ManagerServant: Master manager not found
Jul 24 08:16:00.689 INFO: ManagerServant: Master manager not found
Jul 24 08:16:10.787 INFO: ManagerServant: Master manager not found
Jul 24 08:16:20.853 INFO: ManagerServant: Master manager not found
Jul 24 08:16:30.922 INFO: ManagerServant: Master manager not found
Jul 24 08:16:40.981 INFO: ManagerServant: Master manager not found
Jul 24 08:16:51.069 INFO: ManagerServant: Master manager not found
Jul 24 08:17:01.129 INFO: ManagerServant: Master manager not found
Jul 24 08:17:11.239 INFO: ManagerServant: Master manager not found
Jul 24 08:17:21.328 INFO: ManagerServant: Master manager not found
Jul 24 08:17:31.424 INFO: ManagerServant: Master manager not found
Jul 24 08:17:41.532 INFO: ManagerServant: Master manager not found
Jul 24 08:17:51.608 INFO: ManagerServant: Master manager not found
Jul 24 08:18:01.708 INFO: ManagerServant: Master manager not found
Jul 24 08:18:11.780 INFO: ManagerServant: Master manager not found
Jul 24 08:18:21.851 INFO: ManagerServant: Master manager not found
Jul 24 08:18:31.923 INFO: ManagerServant: Master manager not found
Jul 24 08:18:42.011 INFO: ManagerServant: Master manager not found
Jul 24 08:18:52.129 INFO: ManagerServant: Master manager not found
Jul 24 08:19:02.198 INFO: ManagerServant: Master manager not found
Jul 24 08:19:12.254 INFO: ManagerServant: Master manager not found
Jul 24 08:19:22.323 INFO: ManagerServant: Master manager not found
Jul 24 08:19:32.411 INFO: ManagerServant: Master manager not found
Jul 24 08:19:42.507 INFO: ManagerServant: Master manager not found
Jul 24 08:19:52.572 INFO: ManagerServant: Master manager not found
Jul 24 08:20:02.677 INFO: ManagerServant: Master manager not found
Jul 24 08:20:12.764 INFO: ManagerServant: Master manager not found
Jul 24 08:20:22.858 INFO: ManagerServant: Master manager not found
Jul 24 08:20:32.945 INFO: ManagerServant: Master manager not found
Jul 24 08:20:43.070 INFO: ManagerServant: Master manager not found
Jul 24 08:20:53.071 INFO: ManagerServant: Master manager not found
Jul 24 08:21:03.152 INFO: ManagerServant: Master manager not found
Jul 24 08:21:13.249 INFO: ManagerServant: Master manager not found
Jul 24 08:21:23.341 INFO: ManagerServant: Master manager not found
Jul 24 08:21:33.326 INFO: ManagerServant: Master manager not found
Jul 24 08:21:43.398 INFO: ManagerServant: Master manager not found
