Jul 23 12:24:15.700 INFO: manager: 2.0.1
Jul 23 12:24:15.700 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 23 12:24:15.701 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 23 12:24:15.701 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 23 12:24:15.701 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 23 12:24:15.701 INFO: manager:   All right reserved.
Jul 23 12:24:15.701 INFO: manager: Manager starting.
Jul 23 12:24:15.701 INFO: manager: Starting local logging.
Jul 23 12:24:15.734 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 23 12:24:15.734 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 23 12:24:15.760 INFO: ManagerServant: Named manager reference (INS) was successfully created.
Jul 23 12:24:19.863 WARNING: ManagerServant: Master manager not found
Jul 23 12:24:19.865 INFO: LocalServiceAdmin: All the local services are enabled.
Jul 23 12:24:19.885 INFO: ec_base: setRate(1000000.000000) done
Jul 23 12:24:19.885 INFO: ec_base: setRate(1000.000000) done
Jul 23 12:24:19.886 INFO: Dynamixel0: 1 execution context was created.
Jul 23 12:24:19.886 INFO: Dynamixel0: onInitialize()
Jul 23 12:24:19.914 INFO: Dynamixel0: Initial active configuration set is default.
Jul 23 12:24:34.100 INFO: ManagerServant: Master manager not found
Jul 23 12:24:38.113 WARNING: SdoServiceAdmin: No available SDO service in the factory: 
Jul 23 12:24:44.180 INFO: ManagerServant: Master manager not found
Jul 23 12:24:54.255 INFO: ManagerServant: Master manager not found
Jul 23 12:25:03.070 INFO: Dynamixel0: onActivated()
Jul 23 12:25:03.215 INFO: Dynamixel0: m_initialPosition: 512, 512, 512, 512, 512, 
Jul 23 12:25:03.215 INFO: Dynamixel0: m_initialSpeed: 100, 100, 100, 100, 100, 
Jul 23 12:25:04.303 INFO: ManagerServant: Master manager not found
Jul 23 12:25:14.386 INFO: ManagerServant: Master manager not found
Jul 23 12:25:24.460 INFO: ManagerServant: Master manager not found
Jul 23 12:25:34.531 INFO: ManagerServant: Master manager not found
Jul 23 12:25:44.608 INFO: ManagerServant: Master manager not found
Jul 23 12:25:54.721 INFO: ManagerServant: Master manager not found
Jul 23 12:26:04.793 INFO: ManagerServant: Master manager not found
Jul 23 12:26:14.874 INFO: ManagerServant: Master manager not found
Jul 23 12:26:24.953 INFO: ManagerServant: Master manager not found
Jul 23 12:26:35.007 INFO: ManagerServant: Master manager not found
Jul 23 12:26:45.094 INFO: ManagerServant: Master manager not found
Jul 23 12:26:55.165 INFO: ManagerServant: Master manager not found
Jul 23 12:27:05.258 INFO: ManagerServant: Master manager not found
Jul 23 12:27:15.323 INFO: ManagerServant: Master manager not found
Jul 23 12:27:25.397 INFO: ManagerServant: Master manager not found
Jul 23 12:27:35.455 INFO: ManagerServant: Master manager not found
Jul 23 12:27:45.539 INFO: ManagerServant: Master manager not found
Jul 23 12:27:55.622 INFO: ManagerServant: Master manager not found
Jul 23 12:28:05.694 INFO: ManagerServant: Master manager not found
Jul 23 12:28:15.761 INFO: ManagerServant: Master manager not found
Jul 23 12:28:25.831 INFO: ManagerServant: Master manager not found
Jul 23 12:28:35.915 INFO: ManagerServant: Master manager not found
Jul 23 12:28:45.974 INFO: ManagerServant: Master manager not found
Jul 23 12:28:56.059 INFO: ManagerServant: Master manager not found
Jul 23 12:29:06.119 INFO: ManagerServant: Master manager not found
Jul 23 12:29:16.194 INFO: ManagerServant: Master manager not found
Jul 23 12:29:26.266 INFO: ManagerServant: Master manager not found
Jul 23 12:29:36.335 INFO: ManagerServant: Master manager not found
Jul 23 12:29:46.415 INFO: ManagerServant: Master manager not found
Jul 23 12:29:56.492 INFO: ManagerServant: Master manager not found
Jul 23 12:30:06.555 INFO: ManagerServant: Master manager not found
Jul 23 12:30:16.619 INFO: ManagerServant: Master manager not found
Jul 23 12:30:26.676 INFO: ManagerServant: Master manager not found
Jul 23 12:30:36.787 INFO: ManagerServant: Master manager not found
Jul 23 12:30:46.870 INFO: ManagerServant: Master manager not found
Jul 23 12:30:56.982 INFO: ManagerServant: Master manager not found
Jul 23 12:31:06.957 INFO: ManagerServant: Master manager not found
Jul 23 12:31:17.047 INFO: ManagerServant: Master manager not found
Jul 23 12:31:27.135 INFO: ManagerServant: Master manager not found
Jul 23 12:31:37.218 INFO: ManagerServant: Master manager not found
Jul 23 12:31:47.288 INFO: ManagerServant: Master manager not found
Jul 23 12:31:57.391 INFO: ManagerServant: Master manager not found
Jul 23 12:32:07.497 INFO: ManagerServant: Master manager not found
Jul 23 12:32:17.610 INFO: ManagerServant: Master manager not found
Jul 23 12:32:27.714 INFO: ManagerServant: Master manager not found
Jul 23 12:32:37.709 INFO: ManagerServant: Master manager not found
Jul 23 12:32:47.793 INFO: ManagerServant: Master manager not found
Jul 23 12:32:57.900 INFO: ManagerServant: Master manager not found
Jul 23 12:33:07.968 INFO: ManagerServant: Master manager not found
Jul 23 12:33:18.081 INFO: ManagerServant: Master manager not found
Jul 23 12:33:28.069 INFO: ManagerServant: Master manager not found
Jul 23 12:33:38.135 INFO: ManagerServant: Master manager not found
Jul 23 12:33:48.268 INFO: ManagerServant: Master manager not found
Jul 23 12:33:58.264 INFO: ManagerServant: Master manager not found
Jul 23 12:34:08.258 INFO: ManagerServant: Master manager not found
Jul 23 12:34:18.230 INFO: ManagerServant: Master manager not found
Jul 23 12:34:28.348 INFO: ManagerServant: Master manager not found
Jul 23 12:34:38.349 INFO: ManagerServant: Master manager not found
Jul 23 12:34:48.447 INFO: ManagerServant: Master manager not found
Jul 23 12:34:58.580 INFO: ManagerServant: Master manager not found
Jul 23 12:35:08.559 INFO: ManagerServant: Master manager not found
